file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/RowExpressionInterpreter.java,com.facebook.presto.sql.planner.RowExpressionInterpreter$Visitor,innerclass,34,34,0,34,174,1,0,133,153,0.0,0.0,0.0,18,0,7,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30,550,92,10,41,1,28,16,77,127,7,117,6,0,0,7,215,2,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/optimizations/StreamPropertyDerivations.java,com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations$StreamProperties,innerclass,10,10,0,10,48,1,0,51,0,0.496,0.0,0.0,25,3,15,10,0,0,15,0,0,0,5,0,0,5,0,0,5,0,22,143,32,1,8,0,1,12,0,13,0,19,3,0,1,7,84,25,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-function-namespace-managers/src/main/java/com/facebook/presto/functionNamespace/mysql/FunctionNamespacesTableCustomizerFactory.java,com.facebook.presto.functionNamespace.mysql.FunctionNamespacesTableCustomizerFactory,class,5,6,1,5,2,1,0,4,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,26,2,0,0,0,0,1,0,1,0,2,0,0,1,1,33,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-verifier/src/main/java/com/facebook/presto/verifier/event/DeterminismAnalysisRun.java,com.facebook.presto.verifier.event.DeterminismAnalysisRun$Builder,innerclass,3,3,0,3,8,1,0,7,10,0.7083333,0.0,0.0,8,0,7,1,0,0,7,0,0,0,6,0,0,6,0,0,0,0,8,41,7,0,0,0,0,4,0,10,0,6,0,0,0,0,27,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/sanity/PlanCheckerProviderManagerConfig.java,com.facebook.presto.sql.planner.sanity.PlanCheckerProviderManagerConfig,class,3,5,2,3,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,10,2,0,0,0,0,2,0,2,0,1,0,0,0,0,14,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/aggregation/state/KeyValuePairStateSerializer.java,com.facebook.presto.operator.aggregation.state.KeyValuePairStateSerializer,class,7,10,3,7,5,1,0,7,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,20,1,0,1,0,0,0,0,1,0,1,1,0,0,0,18,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-pinot-toolkit/src/test/java/com/facebook/presto/pinot/MetadataUtil.java,com.facebook.presto.pinot.MetadataUtil$TestingTypeDeserializer,innerclass,4,4,0,4,2,2,0,3,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,2,11,1,0,0,0,0,2,0,2,1,2,0,0,0,0,16,25,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/PagesRTreeIndex.java,com.facebook.presto.operator.PagesRTreeIndex$GeometryWithPosition,innerclass,4,4,0,4,7,1,0,6,0,0.6,0.0,0.0,7,0,7,0,0,0,7,0,0,0,5,1,0,5,0,0,5,0,1,31,5,0,0,0,0,1,1,5,1,5,0,0,0,0,32,25,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/rule/ReorderJoins.java,com.facebook.presto.sql.planner.iterative.rule.ReorderJoins$JoinNodeFlattener,innerclass,15,15,0,15,19,1,0,50,5,0.625,0.0,0.0,6,0,0,4,0,2,2,0,0,0,8,0,0,8,0,0,7,0,5,86,5,1,2,0,3,6,2,23,2,27,2,0,0,6,93,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/Interpreters.java,com.facebook.presto.sql.planner.Interpreters$LambdaVariableResolver,innerclass,2,2,0,2,2,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,10,1,0,0,0,0,2,0,1,0,1,0,0,0,0,19,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/connector/system/jdbc/JdbcTable.java,com.facebook.presto.connector.system.jdbc.JdbcTable,class,2,15,13,2,1,1,13,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1024,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/analyzer/AbstractAnalyzerTest.java,com.facebook.presto.sql.analyzer.AbstractAnalyzerTest,class,84,90,6,84,27,1,5,96,88,0.8687782,0.0,0.0,17,3,1,5,11,0,12,0,0,0,13,10,0,0,13,0,10,0,61,216,5,0,5,3,1,214,2,74,1,110,3,1,0,29,226,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/aggregation/RealGeometricMeanAggregations.java,com.facebook.presto.operator.aggregation.RealGeometricMeanAggregations,class,8,8,0,8,5,1,0,10,6,0.0,0.0,0.0,4,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,1,0,0,1,2,1,5,1,1,0,0,0,21,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/test/java/com/facebook/presto/hive/util/TestSerDeUtils.java,com.facebook.presto.hive.util.TestSerDeUtils$InnerStruct,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,7,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/optimizations/PushdownSubfields.java,com.facebook.presto.sql.planner.optimizations.PushdownSubfields,class,22,26,4,22,18,4,0,26,17,0.7142857,0.0,0.0,7,3,4,3,0,0,4,0,0,0,3,0,0,3,0,0,2,0,8,666,9,0,0,0,6,6,21,8,0,9,3,0,1,1,64,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/gen/InputReferenceCompiler.java,com.facebook.presto.sql.gen.InputReferenceCompiler$InputReferenceNode,innerclass,14,14,0,14,7,1,0,16,2,0.53333336,0.0,0.0,5,0,4,1,0,0,4,0,0,0,3,0,0,3,0,0,3,0,1,35,3,0,1,0,0,3,0,9,1,8,1,0,0,0,38,8,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/Plans.java,com.facebook.presto.sql.planner.iterative.Plans$ResolvingVisitor,innerclass,4,4,0,4,3,3,0,9,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,2,13,2,0,0,0,0,1,0,2,0,3,0,0,0,1,18,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-pinot-toolkit/src/main/java/com/facebook/presto/pinot/PinotClusterInfoFetcher.java,com.facebook.presto.pinot.PinotClusterInfoFetcher$Instance,innerclass,2,2,0,2,8,1,0,0,14,0.75,0.0,0.0,8,0,8,0,0,0,8,0,0,0,7,0,0,7,0,0,7,0,0,39,7,0,0,0,0,0,0,7,0,7,0,0,0,0,17,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/index/UnloadedIndexKeyRecordSet.java,com.facebook.presto.operator.index.UnloadedIndexKeyRecordSet$PageAndPositions,innerclass,2,2,0,2,3,1,0,2,0,0.33333334,-1.0,-1.0,3,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2,14,2,0,0,0,0,2,0,2,0,2,0,0,0,0,14,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/util/GraphvizPrinter.java,com.facebook.presto.util.GraphvizPrinter$PlanNodeIdGenerator,innerclass,1,1,0,1,3,1,0,3,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,0,19,1,0,0,0,1,1,0,3,1,3,1,0,0,0,11,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/FragmentTableScanCounter.java,com.facebook.presto.sql.planner.FragmentTableScanCounter,class,4,6,2,4,6,3,0,3,6,0.0,0.0,0.0,4,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,35,3,1,0,0,0,0,2,2,0,1,1,0,1,0,38,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-tests/src/main/java/com/facebook/presto/tests/DistributedQueryRunner.java,com.facebook.presto.tests.DistributedQueryRunner,class,58,138,80,58,184,1,0,191,1950,0.93831146,0.0,0.0,77,5,63,14,0,0,63,0,1,1,20,4,0,20,0,0,17,0,43,737,55,31,28,13,5,93,62,104,10,93,4,0,1,4,300,1,10
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-resource-group-managers/src/test/java/com/facebook/presto/resourceGroups/TestFileResourceGroupConfigurationManager.java,com.facebook.presto.resourceGroups.TestFileResourceGroupConfigurationManager,class,15,16,1,15,13,1,0,39,55,0.90909094,0.0,0.0,11,4,7,4,0,0,7,0,0,0,1,1,0,1,0,0,1,0,74,100,3,1,0,0,0,70,16,19,1,21,2,0,0,2,93,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/test/java/com/facebook/presto/hive/TestHivePageSink.java,com.facebook.presto.hive.TestHivePageSink,class,54,57,3,54,34,1,0,118,53,0.8484848,0.0,0.0,11,9,3,7,1,0,4,0,0,0,3,3,0,3,0,0,3,0,53,150,14,7,4,1,0,16,10,45,4,51,4,0,0,5,165,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-verifier/src/main/java/com/facebook/presto/verifier/framework/DdlVerification.java,com.facebook.presto.verifier.framework.DdlVerification,class,24,27,3,24,15,2,0,28,13,0.6666667,0.0,0.0,6,0,1,0,5,0,6,2,0,0,2,0,0,2,0,0,2,0,14,71,6,0,1,4,0,12,0,16,2,16,3,0,0,4,80,1025,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-tests/src/main/java/com/facebook/presto/tests/H2QueryRunner.java,com.facebook.presto.tests.H2QueryRunner,class,27,31,4,27,32,1,0,65,6,0.33333334,0.0,0.0,9,4,4,5,0,0,4,0,0,0,1,0,0,1,0,0,1,0,13,250,11,4,5,0,3,87,5,23,10,29,4,1,1,7,149,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/rule/ExtractSystemTableFilterRuleSet.java,com.facebook.presto.sql.planner.iterative.rule.ExtractSystemTableFilterRuleSet$ProjectFilterScanRule,innerclass,11,11,0,11,3,2,0,33,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,2,22,3,0,0,0,0,0,0,11,0,11,1,0,0,0,28,18,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-common/src/main/java/com/facebook/presto/common/block/BlockLease.java,com.facebook.presto.common.block.BlockLease,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/type/TestCharParametricType.java,com.facebook.presto.type.TestCharParametricType,class,2,2,0,2,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,13,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-plan-checker-router-plugin/src/main/java/com/facebook/presto/router/scheduler/PlanCheckerRouterPluginSchedulerFactory.java,com.facebook.presto.router.scheduler.PlanCheckerRouterPluginSchedulerFactory,class,7,8,1,7,3,1,0,5,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,17,2,0,0,1,0,1,0,3,0,3,1,0,0,0,38,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main/src/main/java/com/facebook/presto/server/ResourceGroupStateInfoResource.java,com.facebook.presto.server.ResourceGroupStateInfoResource,class,27,29,2,27,15,1,0,44,9,0.6666666,0.0,0.0,6,1,2,4,0,0,2,0,0,0,7,0,0,7,0,0,7,0,7,97,5,0,0,3,0,18,2,13,0,13,2,0,1,4,87,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-local-file/src/main/java/com/facebook/presto/localfile/LocalFileRecordCursor.java,com.facebook.presto.localfile.LocalFileRecordCursor,class,14,16,2,14,36,1,0,56,100,0.875,0.0,0.0,16,2,12,4,0,0,12,0,0,0,8,2,1,7,0,0,7,0,11,205,21,3,4,2,0,9,3,19,0,19,2,0,1,1,101,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/memory/QueryContext.java,com.facebook.presto.memory.QueryContext$QueryMemoryReservationHandler,innerclass,2,2,0,2,6,1,0,8,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,0,0,4,0,0,4,0,4,25,3,0,0,0,0,4,0,5,0,5,1,0,0,0,20,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-native-execution/src/test/java/com/facebook/presto/nativeworker/TestPrestoContainerRemoteFunction.java,com.facebook.presto.nativeworker.TestPrestoContainerRemoteFunction,class,3,3,0,3,3,2,0,8,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,17,15,0,0,0,0,0,0,0,53,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/testing/TestingNodeManager.java,com.facebook.presto.testing.TestingNodeManager,class,3,4,1,3,12,1,0,7,26,0.7083333,0.0,0.0,12,0,12,0,0,0,12,0,0,0,4,1,0,4,0,0,4,0,2,45,5,0,0,0,0,4,0,4,0,4,0,0,0,0,32,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-resource-group-managers/src/main/java/com/facebook/presto/resourceGroups/db/ResourceGroupsDao.java,com.facebook.presto.resourceGroups.db.ResourceGroupsDao,interface,10,15,5,10,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,73,0,0,7,0,0,0,0,0,93,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/tdigest/BenchmarkTDigest.java,com.facebook.presto.tdigest.BenchmarkTDigest$Digest,innerclass,7,7,0,7,4,1,0,4,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,20,1,2,0,0,0,0,2,6,1,6,2,0,0,0,34,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-prometheus/src/test/java/com/facebook/presto/plugin/prometheus/TestPrometheusQueryScalarResponseParse.java,com.facebook.presto.plugin.prometheus.TestPrometheusQueryScalarResponseParse,class,5,5,0,5,7,1,0,16,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,31,0,0,0,1,0,5,6,5,0,5,1,0,0,0,48,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-resource-group-managers/src/main/java/com/facebook/presto/resourceGroups/db/ResourceGroupSpecBuilder.java,com.facebook.presto.resourceGroups.db.ResourceGroupSpecBuilder,class,7,11,4,7,8,1,0,12,8,0.725,0.0,0.0,8,0,7,0,0,1,8,0,0,0,15,0,0,15,0,0,15,0,13,93,6,0,0,0,0,9,0,18,0,18,0,0,1,0,45,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/query/TestSetDigestFunctions.java,com.facebook.presto.sql.query.TestSetDigestFunctions,class,4,4,0,4,6,1,0,2,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,22,0,0,0,0,0,12,0,2,4,1,0,0,0,0,51,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-cache/src/main/java/com/facebook/presto/cache/CacheManager.java,com.facebook.presto.cache.CacheManager,interface,6,13,7,6,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-spark-base/src/main/java/com/facebook/presto/spark/planner/optimizers/AdaptivePlanOptimizers.java,com.facebook.presto.spark.planner.optimizers.AdaptivePlanOptimizers,class,13,16,3,13,4,1,0,4,0,0.375,0.0,0.0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,4,0,0,21,1,0,0,0,0,0,0,4,0,4,0,0,0,0,37,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/unnest/BenchmarkCopyBlock.java,com.facebook.presto.operator.unnest.BenchmarkCopyBlock,class,17,18,1,17,13,1,0,15,4,0.5,0.0,0.0,5,2,4,1,0,0,4,0,0,0,2,2,0,2,0,0,2,0,2,71,1,7,0,0,0,2,15,27,2,25,2,0,1,0,50,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/type/IpPrefixOperators.java,com.facebook.presto.type.IpPrefixOperators$IpPrefixDistinctFromOperator,innerclass,8,8,0,8,7,1,0,4,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,20,6,0,3,0,0,0,3,0,0,0,1,0,0,0,28,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/optimizations/joins/JoinGraph.java,com.facebook.presto.sql.planner.optimizations.joins.JoinGraph,class,14,17,3,14,24,3,0,36,25,0.6333333,0.0,0.0,18,3,16,2,0,0,16,0,0,0,5,0,0,5,0,0,5,0,6,202,16,5,0,0,0,6,1,17,0,17,2,0,3,0,77,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-tests/src/test/java/com/facebook/presto/tests/TestAfterburnerSupport.java,com.facebook.presto.tests.TestAfterburnerSupport,class,3,3,0,3,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,3,0,1,0,1,1,0,0,0,19,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-thrift-connector/src/test/java/com/facebook/presto/connector/thrift/integration/TestThriftLogicalPlanner.java,com.facebook.presto.connector.thrift.integration.TestThriftLogicalPlanner,class,5,5,0,5,2,2,0,13,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,20,2,1,2,1,0,0,0,0,47,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive-metastore/src/main/java/com/facebook/presto/hive/metastore/thrift/ThriftHiveMetastoreStats.java,com.facebook.presto.hive.metastore.thrift.ThriftHiveMetastoreStats,class,3,6,3,3,44,1,0,0,946,0.9772724,0.0,0.0,44,0,44,0,0,0,44,0,0,0,44,0,0,44,0,0,44,0,0,178,44,0,0,0,0,0,0,44,0,44,0,0,0,0,55,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main/src/test/java/com/facebook/presto/operator/TestPageBufferClient.java,com.facebook.presto.operator.TestPageBufferClient$TestingClientCallback,innerclass,5,5,0,5,14,1,0,17,36,0.76388884,0.0,0.0,12,0,9,3,0,0,9,0,0,0,6,0,0,6,0,0,6,0,3,61,6,0,0,1,0,0,4,6,0,6,1,0,0,0,41,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-thrift-api/src/main/java/com/facebook/presto/thrift/api/udf/ThriftUdfServiceException.java,com.facebook.presto.thrift.api.udf.ThriftUdfServiceException,class,6,9,3,6,9,3,0,19,1,0.5238095,0.0,0.0,7,2,6,1,0,0,6,0,0,0,3,0,0,3,0,0,3,0,7,32,6,0,1,0,0,7,4,6,0,6,0,0,0,0,30,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/aggregation/differentialentropy/TestFixedHistogramMleAggregation.java,com.facebook.presto.operator.aggregation.differentialentropy.TestFixedHistogramMleAggregation,class,4,4,0,4,7,3,0,7,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,26,1,0,0,0,0,5,25,2,0,2,0,0,0,0,68,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-native-execution/src/test/java/com/facebook/presto/nativeworker/TestPrestoNativeCteExecutionParquetSingleNode.java,com.facebook.presto.nativeworker.TestPrestoNativeCteExecutionParquetSingleNode,class,6,6,0,6,4,3,0,9,4,0.5,0.0,0.0,4,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,1,0,1,15,4,0,0,0,0,9,0,1,0,1,0,0,0,0,21,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-benchmark/src/main/java/com/facebook/presto/benchmark/AbstractOperatorBenchmark.java,com.facebook.presto.benchmark.AbstractOperatorBenchmark$Anonymous1,anonymous,6,6,0,6,3,1,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,0,2,0,2,0,0,0,0,18,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-kudu/src/main/java/com/facebook/presto/kudu/properties/RangePartitionDefinition.java,com.facebook.presto.kudu.properties.RangePartitionDefinition,class,0,3,3,0,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/execution/QueryManager.java,com.facebook.presto.execution.QueryManager,interface,11,16,5,11,17,1,0,0,136,0.0,0.0,0.0,17,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/aggregation/multimapagg/MultimapAggGroupImplementation.java,com.facebook.presto.operator.aggregation.multimapagg.MultimapAggGroupImplementation,enum,0,3,3,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/split/EmptySplit.java,com.facebook.presto.split.EmptySplit,class,8,10,2,8,5,1,0,2,8,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,1,18,4,0,0,0,0,2,0,1,0,1,0,0,0,0,27,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/planPrinter/RowExpressionFormatter.java,com.facebook.presto.sql.planner.planPrinter.RowExpressionFormatter$Formatter,innerclass,13,13,0,13,22,1,0,44,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,71,18,0,2,0,1,34,12,13,13,15,3,0,0,2,51,1,0
